Date,case_rate,cases,death_rate,deaths,location
05/21/2020,669.19,433,21.64,14,UNINCORPORATED - FLORENCE-FIRESTONE
05/21/2020,0,0,0,0,UNINCORPORATED - FRANKLIN CANYON
05/21/2020,303.03,2,0,0,UNINCORPORATED - GLENDORA
05/21/2020,185.96,104,3.58,2,UNINCORPORATED - HACIENDA HEIGHTS
05/21/2020,0,0,0,0,UNINCORPORATED - HARBOR GATEWAY
05/21/2020,198.89,5,0,0,UNINCORPORATED - HAWTHORNE
05/21/2020,91.07,1,0,0,UNINCORPORATED - HI VISTA
05/21/2020,354.11,5,0,0,UNINCORPORATED - KAGEL/LOPEZ CANYONS
05/21/2020,131.31,26,5.05,1,UNINCORPORATED - LA CRESCENTA-MONTROSE
05/21/2020,0,0,0,0,UNINCORPORATED - LA HABRA HEIGHTS
05/21/2020,337.35,7,0,0,UNINCORPORATED - LA RAMBLA
05/21/2020,147.06,3,0,0,UNINCORPORATED - LA VERNE
05/21/2020,254.56,18,14.14,1,UNINCORPORATED - LADERA HEIGHTS
05/21/2020,149.7,1,0,0,UNINCORPORATED - LAKE HUGHES
05/21/2020,207.79,27,15.39,2,UNINCORPORATED - LAKE LOS ANGELES
05/21/2020,182.59,3,0,0,UNINCORPORATED - LAKE MANOR
05/21/2020,0,0,0,0,UNINCORPORATED - LAKEWOOD
05/21/2020,377.07,85,0,0,UNINCORPORATED - LENNOX
05/21/2020,114.22,2,0,0,UNINCORPORATED - LEONA VALLEY
05/21/2020,348.17,14,0,0,UNINCORPORATED - LITTLEROCK
05/21/2020,154.2,2,0,0,UNINCORPORATED - LITTLEROCK/JUNIPER HILLS
05/21/2020,532.36,19,0,0,UNINCORPORATED - LITTLEROCK/PEARBLOSSOM
05/21/2020,114.03,1,0,0,UNINCORPORATED - LLANO
05/21/2020,148.76,14,10.63,1,UNINCORPORATED - MARINA DEL REY
05/21/2020,0,0,0,0,UNINCORPORATED - MIRACLE MILE
05/21/2020,438.03,17,0,0,UNINCORPORATED - MONROVIA
05/21/2020,0,0,0,0,UNINCORPORATED - NEWHALL
05/21/2020,333.89,4,0,0,UNINCORPORATED - NORTH LANCASTER
05/21/2020,119.62,10,11.96,1,UNINCORPORATED - NORTH WHITTIER
05/21/2020,153.94,37,8.32,2,UNINCORPORATED - NORTHEAST SAN GABRIEL
05/21/2020,475.06,4,0,0,UNINCORPORATED - PALMDALE
05/21/2020,0,0,0,0,UNINCORPORATED - PALOS VERDES PENINSULA
05/21/2020,102.25,2,0,0,UNINCORPORATED - PEARBLOSSOM/LLANO
05/21/2020,0,0,0,0,UNINCORPORATED - PELLISSIER VILLAGE
05/21/2020,0,0,0,0,UNINCORPORATED - PLACERITA CANYON
05/21/2020,51.6,1,0,0,UNINCORPORATED - POMONA
05/21/2020,255.7,33,54.24,7,UNINCORPORATED - QUARTZ HILL
05/21/2020,488.54,13,37.58,1,UNINCORPORATED - RANCHO DOMINGUEZ
05/21/2020,0,0,0,0,UNINCORPORATED - ROOSEVELT
05/21/2020,388.8,5,0,0,UNINCORPORATED - ROSEWOOD
05/21/2020,0,0,0,0,UNINCORPORATED - ROSEWOOD/EAST GARDENA
05/21/2020,446.3,15,0,0,UNINCORPORATED - ROSEWOOD/WEST RANCHO DOMINGUEZ
05/21/2020,203.83,104,5.88,3,UNINCORPORATED - ROWLAND HEIGHTS
05/21/2020,0,0,0,0,UNINCORPORATED - SAN CLEMENTE ISLAND
05/21/2020,0,0,0,0,UNINCORPORATED - SAN FRANCISQUITO CANYON/BOUQUET CANYON
05/21/2020,242.32,49,9.89,2,UNINCORPORATED - SAN JOSE HILLS
05/21/2020,49.14,1,0,0,UNINCORPORATED - SAN PASQUAL
05/21/2020,0,0,0,0,UNINCORPORATED - SAND CANYON
05/21/2020,749.06,2,0,0,UNINCORPORATED - SANTA CATALINA ISLAND
05/21/2020,107.41,20,5.37,1,UNINCORPORATED - SANTA MONICA MOUNTAINS
05/21/2020,2580.65,4,0,0,UNINCORPORATED - SAUGUS
05/21/2020,0,0,0,0,UNINCORPORATED - SAUGUS/CANYON COUNTRY
05/21/2020,0,0,0,0,UNINCORPORATED - SOUTH ANTELOPE VALLEY
05/21/2020,222.84,4,0,0,UNINCORPORATED - SOUTH EL MONTE
05/21/2020,293.85,26,33.91,3,UNINCORPORATED - SOUTH SAN GABRIEL
05/21/2020,221.2,131,13.51,8,UNINCORPORATED - SOUTH WHITTIER
05/21/2020,0,0,0,0,UNINCORPORATED - SOUTHEAST ANTELOPE VALLEY
05/21/2020,138.32,29,0,0,UNINCORPORATED - STEVENSON RANCH
05/21/2020,182.24,11,0,0,UNINCORPORATED - SUN VILLAGE
05/21/2020,154.32,2,0,0,UNINCORPORATED - SUNRISE VILLAGE
05/21/2020,241.25,4,60.31,1,UNINCORPORATED - TWIN LAKES/OAT MOUNTAIN
05/21/2020,453.31,15,0,0,UNINCORPORATED - VAL VERDE
05/21/2020,227.86,7,0,0,UNINCORPORATED - VALENCIA
05/21/2020,273.84,64,8.56,2,UNINCORPORATED - VALINDA
05/21/2020,266.44,31,8.59,1,UNINCORPORATED - VIEW PARK/WINDSOR HILLS
05/21/2020,551.32,89,18.58,3,UNINCORPORATED - WALNUT PARK
05/21/2020,132.36,2,0,0,UNINCORPORATED - WEST ANTELOPE VALLEY
05/21/2020,407.5,90,40.75,9,UNINCORPORATED - WEST CARSON
05/21/2020,0,0,0,0,UNINCORPORATED - WEST CHATSWORTH
05/21/2020,2310.92,22,210.08,2,UNINCORPORATED - WEST LA
05/21/2020,345.7,34,0,0,UNINCORPORATED - WEST PUENTE VALLEY
05/21/2020,367.92,5,73.58,1,UNINCORPORATED - WEST RANCHO DOMINGUEZ
05/21/2020,371.4,100,14.86,4,UNINCORPORATED - WEST WHITTIER/LOS NIETOS
05/21/2020,0,0,0,0,UNINCORPORATED - WESTFIELD/ACADEMY HILLS
05/21/2020,0,0,0,0,UNINCORPORATED - WESTHILLS
05/21/2020,81.46,3,0,0,UNINCORPORATED - WHITE FENCE FARMS
05/21/2020,317.12,12,0,0,UNINCORPORATED - WHITTIER
05/21/2020,0,0,0,0,UNINCORPORATED - WHITTIER NARROWS
05/21/2020,380.95,133,11.46,4,UNINCORPORATED - WILLOWBROOK
05/21/2020,215.7,13,0,0,UNINCORPORATED - WISEBURN
05/22/2020,Case Rate,Cases,Death Rate,Deaths,CITY/COMMUNITY
05/22/2020,158.02,33,0,0,CITY OF AGOURA HILLS
05/22/2020,196.02,170,9.22,8,CITY OF ALHAMBRA
05/22/2020,121.2,70,8.66,5,CITY OF ARCADIA
05/22/2020,148.85,25,0,0,CITY OF ARTESIA
05/22/2020,0,0,0,0,CITY OF AVALON
05/22/2020,261.79,131,9.99,5,CITY OF AZUSA
05/22/2020,306.11,235,7.82,6,CITY OF BALDWIN PARK
05/22/2020,663.33,241,63.31,23,CITY OF BELL
05/22/2020,473.64,204,23.22,10,CITY OF BELL GARDENS
05/22/2020,389.79,303,15.44,12,CITY OF BELLFLOWER
05/22/2020,370.8,128,14.48,5,CITY OF BEVERLY HILLS
05/22/2020,280.64,3,0,0,CITY OF BRADBURY
05/22/2020,343.35,368,36.39,39,CITY OF BURBANK
05/22/2020,213.79,52,16.45,4,CITY OF CALABASAS
05/22/2020,386.8,363,21.31,20,CITY OF CARSON
05/22/2020,199.73,100,2,1,CITY OF CERRITOS
05/22/2020,90.45,33,0,0,CITY OF CLAREMONT
05/22/2020,321.37,42,0,0,CITY OF COMMERCE
05/22/2020,428.41,428,12.01,12,CITY OF COMPTON
05/22/2020,279.41,137,12.24,6,CITY OF COVINA
05/22/2020,628.41,153,20.54,5,CITY OF CUDAHY
05/22/2020,338.64,135,40.14,16,CITY OF CULVER CITY
05/22/2020,95.63,55,1.74,1,CITY OF DIAMOND BAR
05/22/2020,435.84,498,15.75,18,CITY OF DOWNEY
05/22/2020,467.84,103,63.59,14,CITY OF DUARTE
05/22/2020,326.6,383,13.64,16,CITY OF EL MONTE
05/22/2020,190.64,32,0,0,CITY OF EL SEGUNDO
05/22/2020,368.62,226,34.25,21,CITY OF GARDENA
05/22/2020,429.07,886,34.87,72,CITY OF GLENDALE
05/22/2020,229.32,121,9.48,5,CITY OF GLENDORA
05/22/2020,224.86,33,0,0,CITY OF HAWAIIAN GARDENS
05/22/2020,384.07,341,10.14,9,CITY OF HAWTHORNE
05/22/2020,142.35,28,10.17,2,CITY OF HERMOSA BEACH
05/22/2020,52.91,1,0,0,CITY OF HIDDEN HILLS
05/22/2020,571.58,340,11.77,7,CITY OF HUNTINGTON PARK
05/22/2020,2746,12,457.67,2,CITY OF INDUSTRY
05/22/2020,462.22,525,45.78,52,CITY OF INGLEWOOD
05/22/2020,274.16,4,0,0,CITY OF IRWINDALE
05/22/2020,231.96,48,24.16,5,CITY OF LA CANADA FLINTRIDGE
05/22/2020,146.65,8,0,0,CITY OF LA HABRA HEIGHTS
05/22/2020,290.33,144,16.13,8,CITY OF LA MIRADA
05/22/2020,211.32,86,0,0,CITY OF LA PUENTE
05/22/2020,78.12,26,3,1,CITY OF LA VERNE
05/22/2020,182.92,147,6.22,5,CITY OF LAKEWOOD
05/22/2020,313.18,506,5.57,9,CITY OF LANCASTER
05/22/2020,294.52,99,8.92,3,CITY OF LAWNDALE
05/22/2020,231.56,48,28.94,6,CITY OF LOMITA
05/22/2020,592.67,427,41.64,30,CITY OF LYNWOOD
05/22/2020,270.04,35,7.72,1,CITY OF MALIBU
05/22/2020,211.12,76,5.56,2,CITY OF MANHATTAN BEACH
05/22/2020,609.65,171,14.26,4,CITY OF MAYWOOD
05/22/2020,353.09,137,43.81,17,CITY OF MONROVIA
05/22/2020,476.89,307,20.19,13,CITY OF MONTEBELLO
05/22/2020,202.37,126,8.03,5,CITY OF MONTEREY PARK
05/22/2020,307.56,331,11.15,12,CITY OF NORWALK
05/22/2020,381.21,606,9.44,15,CITY OF PALMDALE
05/22/2020,303.21,41,0,0,CITY OF PALOS VERDES ESTATES
05/22/2020,433.75,243,14.28,8,CITY OF PARAMOUNT
05/22/2020,603.57,388,40.45,26,CITY OF PICO RIVERA
05/22/2020,216.76,338,7.05,11,CITY OF POMONA
05/22/2020,194.17,83,25.73,11,CITY OF RANCHO PALOS VERDES
05/22/2020,192.15,132,11.65,8,CITY OF REDONDO BEACH
05/22/2020,103.09,2,0,0,CITY OF ROLLING HILLS
05/22/2020,172.56,14,0,0,CITY OF ROLLING HILLS ESTATES
05/22/2020,131.89,73,5.42,3,CITY OF ROSEMEAD
05/22/2020,118.79,41,2.9,1,CITY OF SAN DIMAS
05/22/2020,715.1,176,28.44,7,CITY OF SAN FERNANDO
05/22/2020,222.2,91,12.21,5,CITY OF SAN GABRIEL
05/22/2020,158.17,21,7.53,1,CITY OF SAN MARINO
05/22/2020,286.72,632,6.81,15,CITY OF SANTA CLARITA
05/22/2020,266.83,49,0,0,CITY OF SANTA FE SPRINGS
05/22/2020,265.02,245,17.31,16,CITY OF SANTA MONICA
05/22/2020,81.9,9,0,0,CITY OF SIERRA MADRE
05/22/2020,161.06,19,0,0,CITY OF SIGNAL HILL
05/22/2020,311.23,65,9.58,2,CITY OF SOUTH EL MONTE
05/22/2020,448.27,440,13.24,13,CITY OF SOUTH GATE
05/22/2020,456.76,119,69.09,18,CITY OF SOUTH PASADENA
05/22/2020,384.04,140,43.89,16,CITY OF TEMPLE CITY
05/22/2020,230.46,344,29.48,44,CITY OF TORRANCE
05/22/2020,478.47,1,0,0,CITY OF VERNON
05/22/2020,114.63,35,3.28,1,CITY OF WALNUT
05/22/2020,242.07,262,6.47,7,CITY OF WEST COVINA
05/22/2020,449.24,166,10.83,4,CITY OF WEST HOLLYWOOD
05/22/2020,71.77,6,0,0,CITY OF WESTLAKE VILLAGE
05/22/2020,301.95,264,9.15,8,CITY OF WHITTIER
05/22/2020,504.15,20391,24.75,1001,LOS ANGELES
05/22/2020,499.88,41,24.38,2,LOS ANGELES - ADAMS-NORMANDIE
05/22/2020,361.59,45,0,0,LOS ANGELES - ALSACE
05/22/2020,0,0,0,0,LOS ANGELES - ANGELES NATIONAL FOREST
05/22/2020,559.55,14,0,0,LOS ANGELES - ANGELINO HEIGHTS
05/22/2020,651.73,224,11.64,4,LOS ANGELES - ARLETA
05/22/2020,313.65,46,13.64,2,LOS ANGELES - ATWATER VILLAGE
05/22/2020,462.65,144,28.92,9,LOS ANGELES - BALDWIN HILLS
05/22/2020,391.51,33,0,0,LOS ANGELES - BEL AIR
05/22/2020,295.41,37,15.97,2,LOS ANGELES - BEVERLY CREST
05/22/2020,250.51,33,0,0,LOS ANGELES - BEVERLYWOOD
05/22/2020,580.08,504,13.81,12,LOS ANGELES - BOYLE HEIGHTS
05/22/2020,239.06,74,3.23,1,LOS ANGELES - BRENTWOOD
05/22/2020,0,0,0,0,LOS ANGELES - BROOKSIDE
05/22/2020,379.16,27,0,0,LOS ANGELES - CADILLAC-CORNING
05/22/2020,678.52,443,32.16,21,LOS ANGELES - CANOGA PARK
05/22/2020,501.29,72,48.74,7,LOS ANGELES - CARTHAY
05/22/2020,764.26,298,33.34,13,LOS ANGELES - CENTRAL
05/22/2020,242.34,31,0,0,LOS ANGELES - CENTURY CITY
05/22/2020,527.16,178,5.92,2,LOS ANGELES - CENTURY PALMS/COVE
05/22/2020,445.21,165,62.06,23,LOS ANGELES - CHATSWORTH
05/22/2020,218.08,20,10.9,1,LOS ANGELES - CHEVIOT HILLS
05/22/2020,199.48,16,12.47,1,LOS ANGELES - CHINATOWN
05/22/2020,364.19,53,20.61,3,LOS ANGELES - CLOVERDALE/COCHRAN
05/22/2020,547.75,83,118.79,18,LOS ANGELES - COUNTRY CLUB PARK
05/22/2020,484.49,67,14.46,2,LOS ANGELES - CRENSHAW DISTRICT
05/22/2020,703.73,80,123.15,14,LOS ANGELES - CRESTVIEW
05/22/2020,220.47,66,10.02,3,LOS ANGELES - DEL REY
05/22/2020,428.98,118,10.91,3,LOS ANGELES - DOWNTOWN
05/22/2020,381.42,151,25.26,10,LOS ANGELES - EAGLE ROCK
05/22/2020,699.97,205,112.68,33,LOS ANGELES - EAST HOLLYWOOD
05/22/2020,287.6,41,0,0,LOS ANGELES - ECHO PARK
05/22/2020,346.82,145,35.88,15,LOS ANGELES - EL SERENO
05/22/2020,280.11,16,0,0,LOS ANGELES - ELYSIAN PARK
05/22/2020,422.77,43,0,0,LOS ANGELES - ELYSIAN VALLEY
05/22/2020,256.8,116,26.57,12,LOS ANGELES - ENCINO
05/22/2020,210.46,7,0,0,LOS ANGELES - EXPOSITION
05/22/2020,476.43,214,24.49,11,LOS ANGELES - EXPOSITION PARK
05/22/2020,111.11,4,27.78,1,LOS ANGELES - FAIRCREST HEIGHTS
05/22/2020,378.4,33,0,0,LOS ANGELES - FIGUEROA PARK SQUARE
05/22/2020,609.13,289,18.97,9,LOS ANGELES - FLORENCE-FIRESTONE
05/22/2020,534.74,169,15.82,5,LOS ANGELES - GLASSELL PARK
05/22/2020,483.09,52,18.58,2,LOS ANGELES - GRAMERCY PLACE
05/22/2020,421.03,245,34.37,20,LOS ANGELES - GRANADA HILLS
05/22/2020,613.81,132,13.95,3,LOS ANGELES - GREEN MEADOWS
05/22/2020,446.04,76,11.74,2,LOS ANGELES - HANCOCK PARK
05/22/2020,247.68,72,13.76,4,LOS ANGELES - HARBOR CITY
05/22/2020,254.59,111,6.88,3,LOS ANGELES - HARBOR GATEWAY
05/22/2020,373.6,9,0,0,LOS ANGELES - HARBOR PINES
05/22/2020,632.1,114,60.99,11,LOS ANGELES - HARVARD HEIGHTS
05/22/2020,645.84,245,5.27,2,LOS ANGELES - HARVARD PARK
05/22/2020,328.57,159,2.07,1,LOS ANGELES - HIGHLAND PARK
05/22/2020,836.34,116,36.05,5,LOS ANGELES - HISTORIC FILIPINOTOWN
05/22/2020,363.35,248,8.79,6,LOS ANGELES - HOLLYWOOD
05/22/2020,261.6,77,16.99,5,LOS ANGELES - HOLLYWOOD HILLS
05/22/2020,444.97,127,7.01,2,LOS ANGELES - HYDE PARK
05/22/2020,433.54,35,12.39,1,LOS ANGELES - JEFFERSON PARK
05/22/2020,446.87,231,30.95,16,LOS ANGELES - KOREATOWN
05/22/2020,350.95,16,0,0,LOS ANGELES - LAFAYETTE SQUARE
05/22/2020,407.52,172,14.22,6,LOS ANGELES - LAKE BALBOA
05/22/2020,746.21,98,22.84,3,LOS ANGELES - LAKEVIEW TERRACE
05/22/2020,328.19,50,13.13,2,LOS ANGELES - LEIMERT PARK
05/22/2020,592.08,193,52.15,17,LOS ANGELES - LINCOLN HEIGHTS
05/22/2020,2168.22,174,373.83,30,LOS ANGELES - LITTLE ARMENIA
05/22/2020,391.63,111,7.06,2,LOS ANGELES - LITTLE BANGLADESH
05/22/2020,414.94,13,31.92,1,LOS ANGELES - LITTLE TOKYO
05/22/2020,464.68,20,0,0,LOS ANGELES - LONGWOOD
05/22/2020,212.88,46,4.63,1,LOS ANGELES - LOS FELIZ
05/22/2020,222.59,19,0,0,LOS ANGELES - MANCHESTER SQUARE
05/22/2020,32.01,1,0,0,LOS ANGELES - MANDEVILLE CANYON
05/22/2020,181.3,77,9.42,4,LOS ANGELES - MAR VISTA
05/22/2020,252.29,11,0,0,LOS ANGELES - MARINA PENINSULA
05/22/2020,644.82,501,45.05,35,LOS ANGELES - MELROSE
05/22/2020,319.36,48,13.31,2,LOS ANGELES - MID-CITY
05/22/2020,222.41,40,22.24,4,LOS ANGELES - MIRACLE MILE
05/22/2020,526.45,127,20.73,5,LOS ANGELES - MISSION HILLS
05/22/2020,323.05,78,12.42,3,LOS ANGELES - MT. WASHINGTON
05/22/2020,589.52,363,19.49,12,LOS ANGELES - NORTH HILLS
05/22/2020,390.3,591,13.87,21,LOS ANGELES - NORTH HOLLYWOOD
05/22/2020,394,275,40.12,28,LOS ANGELES - NORTHRIDGE
05/22/2020,216.05,46,14.09,3,LOS ANGELES - PACIFIC PALISADES
05/22/2020,767.74,591,16.89,13,LOS ANGELES - PACOIMA
05/22/2020,78,3,0,0,LOS ANGELES - PALISADES HIGHLANDS
05/22/2020,401.12,176,43.3,19,LOS ANGELES - PALMS
05/22/2020,822.59,619,37.21,28,LOS ANGELES - PANORAMA CITY
05/22/2020,132.55,18,7.36,1,LOS ANGELES - PARK LA BREA
05/22/2020,1101.76,461,121.89,51,LOS ANGELES - PICO-UNION
05/22/2020,93.87,3,0,0,LOS ANGELES - PLAYA DEL REY
05/22/2020,200.97,22,0,0,LOS ANGELES - PLAYA VISTA
05/22/2020,230.41,82,14.05,5,LOS ANGELES - PORTER RANCH
05/22/2020,198.17,13,0,0,LOS ANGELES - RANCHO PARK
05/22/2020,107.91,3,0,0,LOS ANGELES - REGENT SQUARE
05/22/2020,597.78,458,24.8,19,LOS ANGELES - RESEDA
05/22/2020,625.54,29,0,0,LOS ANGELES - RESEDA RANCH
05/22/2020,236.52,10,0,0,LOS ANGELES - REYNIER VILLAGE
05/22/2020,1037.96,810,19.22,15,LOS ANGELES - SAN PEDRO
05/22/2020,225.12,10,0,0,LOS ANGELES - SHADOW HILLS
05/22/2020,244.11,213,11.46,10,LOS ANGELES - SHERMAN OAKS
05/22/2020,358.41,158,22.68,10,LOS ANGELES - SILVERLAKE
05/22/2020,292.59,31,0,0,LOS ANGELES - SOUTH CARTHAY
05/22/2020,732.33,278,15.81,6,LOS ANGELES - SOUTH PARK
05/22/2020,916.23,42,87.26,4,LOS ANGELES - ST ELMO VILLAGE
05/22/2020,316.4,71,22.28,5,LOS ANGELES - STUDIO CITY
05/22/2020,476.34,250,11.43,6,LOS ANGELES - SUN VALLEY
05/22/2020,617.4,126,73.5,15,LOS ANGELES - SUNLAND
05/22/2020,154.56,1,0,0,LOS ANGELES - SYCAMORE SQUARE
05/22/2020,803.42,662,42.48,35,LOS ANGELES - SYLMAR
05/22/2020,430.76,133,29.15,9,LOS ANGELES - TARZANA
05/22/2020,686.39,271,25.33,10,LOS ANGELES - TEMPLE-BEAUDRY
05/22/2020,275.26,27,0,0,LOS ANGELES - THAI TOWN
05/22/2020,183.82,16,0,0,LOS ANGELES - TOLUCA LAKE
05/22/2020,382.85,5,0,0,LOS ANGELES - TOLUCA TERRACE
05/22/2020,161.46,3,0,0,LOS ANGELES - TOLUCA WOODS
05/22/2020,384.75,107,28.77,8,LOS ANGELES - TUJUNGA
05/22/2020,320.79,11,29.16,1,LOS ANGELES - UNIVERSITY HILLS
05/22/2020,520.83,143,3.64,1,LOS ANGELES - UNIVERSITY PARK
05/22/2020,369.8,111,6.66,2,LOS ANGELES - VALLEY GLEN
05/22/2020,760.52,188,32.36,8,LOS ANGELES - VALLEY VILLAGE
05/22/2020,651.33,607,30.04,28,LOS ANGELES - VAN NUYS
05/22/2020,182.97,62,5.9,2,LOS ANGELES - VENICE
05/22/2020,691.86,119,11.63,2,LOS ANGELES - VERMONT KNOLLS
05/22/2020,992.56,76,26.12,2,LOS ANGELES - VERMONT SQUARE
05/22/2020,631.28,260,12.14,5,LOS ANGELES - VERMONT VISTA
05/22/2020,907.73,472,17.31,9,LOS ANGELES - VERNON CENTRAL
05/22/2020,607.22,51,23.81,2,LOS ANGELES - VICTORIA PARK
05/22/2020,216.57,8,54.14,2,LOS ANGELES - VIEW HEIGHTS
05/22/2020,503.82,215,16.4,7,LOS ANGELES - WATTS
05/22/2020,427.26,21,0,0,LOS ANGELES - WELLINGTON SQUARE
05/22/2020,640.61,177,57.91,16,LOS ANGELES - WEST ADAMS
05/22/2020,315.7,128,17.26,7,LOS ANGELES - WEST HILLS
05/22/2020,183.34,69,10.63,4,LOS ANGELES - WEST LOS ANGELES
05/22/2020,715.83,384,27.96,15,LOS ANGELES - WEST VERNON
05/22/2020,170.53,88,13.57,7,LOS ANGELES - WESTCHESTER
05/22/2020,977.17,580,111.2,66,LOS ANGELES - WESTLAKE
05/22/2020,110.89,60,9.24,5,LOS ANGELES - WESTWOOD
05/22/2020,1516.79,548,16.61,6,LOS ANGELES - WHOLESALE DISTRICT
05/22/2020,322.2,182,5.31,3,LOS ANGELES - WILMINGTON
05/22/2020,410.6,206,29.9,15,LOS ANGELES - WILSHIRE CENTER
05/22/2020,494.34,256,5.79,3,LOS ANGELES - WINNETKA
05/22/2020,217.47,148,16.16,11,LOS ANGELES - WOODLAND HILLS
05/22/2020,125.45,10,12.55,1,UNINCORPORATED - ACTON
05/22/2020,144.3,6,0,0,UNINCORPORATED - AGUA DULCE
05/22/2020,302.61,132,11.46,5,UNINCORPORATED - ALTADENA
05/22/2020,66.31,1,0,0,UNINCORPORATED - ANAVERDE
05/22/2020,0,0,0,0,UNINCORPORATED - ANGELES NATIONAL FOREST
05/22/2020,87.71,7,12.53,1,UNINCORPORATED - ARCADIA
05/22/2020,454.74,193,16.49,7,UNINCORPORATED - ATHENS-WESTMONT
05/22/2020,449.25,22,40.84,2,UNINCORPORATED - ATHENS VILLAGE
05/22/2020,295.2,20,14.76,1,UNINCORPORATED - AVOCADO HEIGHTS
05/22/2020,301.45,48,6.28,1,UNINCORPORATED - AZUSA
05/22/2020,479.18,71,6.75,1,UNINCORPORATED - BASSETT
05/22/2020,0,0,0,0,UNINCORPORATED - BOUQUET CANYON
05/22/2020,0,0,0,0,UNINCORPORATED - BRADBURY
05/22/2020,439.96,34,0,0,UNINCORPORATED - CANYON COUNTRY
05/22/2020,1073.88,292,3.68,1,UNINCORPORATED - CASTAIC
05/22/2020,0,0,0,0,UNINCORPORATED - CERRITOS
05/22/2020,0,0,0,0,UNINCORPORATED - CHARTER OAK
05/22/2020,0,0,0,0,UNINCORPORATED - CLAREMONT
05/22/2020,321.07,54,0,0,UNINCORPORATED - COVINA
05/22/2020,266.28,35,0,0,UNINCORPORATED - COVINA (CHARTER OAK)
05/22/2020,273.16,12,22.76,1,UNINCORPORATED - DEL AIRE
05/22/2020,0,0,0,0,UNINCORPORATED - DEL REY
05/22/2020,82.82,2,41.41,1,UNINCORPORATED - DEL SUR
05/22/2020,200.56,5,40.11,1,UNINCORPORATED - DESERT VIEW HIGHLANDS
05/22/2020,338.75,15,0,0,UNINCORPORATED - DUARTE
05/22/2020,0,0,0,0,UNINCORPORATED - EAST COVINA
05/22/2020,245.65,13,0,0,UNINCORPORATED - EAST LA MIRADA
05/22/2020,0,0,0,0,UNINCORPORATED - EAST LANCASTER
05/22/2020,542.83,680,26.34,33,UNINCORPORATED - EAST LOS ANGELES
05/22/2020,46.85,3,0,0,UNINCORPORATED - EAST PASADENA
05/22/2020,241.7,37,6.53,1,UNINCORPORATED - EAST RANCHO DOMINGUEZ
05/22/2020,150.77,8,0,0,UNINCORPORATED - EAST WHITTIER
05/22/2020,250.26,22,0,0,UNINCORPORATED - EL CAMINO VILLAGE
05/22/2020,0,0,0,0,UNINCORPORATED - EL MONTE
05/22/2020,180.61,3,0,0,UNINCORPORATED - ELIZABETH LAKE
05/22/2020,700.1,453,23.18,15,UNINCORPORATED - FLORENCE-FIRESTONE
05/22/2020,0,0,0,0,UNINCORPORATED - FRANKLIN CANYON
05/22/2020,303.03,2,0,0,UNINCORPORATED - GLENDORA
05/22/2020,196.69,110,3.58,2,UNINCORPORATED - HACIENDA HEIGHTS
05/22/2020,0,0,0,0,UNINCORPORATED - HARBOR GATEWAY
05/22/2020,198.89,5,0,0,UNINCORPORATED - HAWTHORNE
05/22/2020,91.07,1,0,0,UNINCORPORATED - HI VISTA
05/22/2020,354.11,5,0,0,UNINCORPORATED - KAGEL/LOPEZ CANYONS
05/22/2020,131.31,26,5.05,1,UNINCORPORATED - LA CRESCENTA-MONTROSE
05/22/2020,0,0,0,0,UNINCORPORATED - LA HABRA HEIGHTS
05/22/2020,337.35,7,0,0,UNINCORPORATED - LA RAMBLA
05/22/2020,147.06,3,0,0,UNINCORPORATED - LA VERNE
05/22/2020,254.56,18,14.14,1,UNINCORPORATED - LADERA HEIGHTS
05/22/2020,149.7,1,0,0,UNINCORPORATED - LAKE HUGHES
05/22/2020,207.79,27,15.39,2,UNINCORPORATED - LAKE LOS ANGELES
05/22/2020,182.59,3,0,0,UNINCORPORATED - LAKE MANOR
05/22/2020,0,0,0,0,UNINCORPORATED - LAKEWOOD
05/22/2020,390.38,88,0,0,UNINCORPORATED - LENNOX
05/22/2020,114.22,2,0,0,UNINCORPORATED - LEONA VALLEY
05/22/2020,348.17,14,0,0,UNINCORPORATED - LITTLEROCK
05/22/2020,154.2,2,0,0,UNINCORPORATED - LITTLEROCK/JUNIPER HILLS
05/22/2020,532.36,19,0,0,UNINCORPORATED - LITTLEROCK/PEARBLOSSOM
05/22/2020,114.03,1,0,0,UNINCORPORATED - LLANO
05/22/2020,148.76,14,10.63,1,UNINCORPORATED - MARINA DEL REY
05/22/2020,0,0,0,0,UNINCORPORATED - MIRACLE MILE
05/22/2020,438.03,17,0,0,UNINCORPORATED - MONROVIA
05/22/2020,0,0,0,0,UNINCORPORATED - NEWHALL
05/22/2020,333.89,4,0,0,UNINCORPORATED - NORTH LANCASTER
05/22/2020,131.58,11,11.96,1,UNINCORPORATED - NORTH WHITTIER
05/22/2020,166.42,40,8.32,2,UNINCORPORATED - NORTHEAST SAN GABRIEL
05/22/2020,475.06,4,0,0,UNINCORPORATED - PALMDALE
05/22/2020,0,0,0,0,UNINCORPORATED - PALOS VERDES PENINSULA
05/22/2020,102.25,2,0,0,UNINCORPORATED - PEARBLOSSOM/LLANO
05/22/2020,0,0,0,0,UNINCORPORATED - PELLISSIER VILLAGE
05/22/2020,0,0,0,0,UNINCORPORATED - PLACERITA CANYON
05/22/2020,51.6,1,0,0,UNINCORPORATED - POMONA
05/22/2020,263.44,34,54.24,7,UNINCORPORATED - QUARTZ HILL
05/22/2020,526.12,14,37.58,1,UNINCORPORATED - RANCHO DOMINGUEZ
