,Region,Timestamp,Risk_score_level,Risk_score
423,Altadena,2020-03-26 ,0,-2.585220694430207
424,Altadena,2020-03-27 ,0,-2.680641753492561
425,Altadena,2020-03-28 ,0,-1.5516272190026066
426,Altadena,2020-03-29 ,0,-2.0976473263970243
427,Altadena,2020-03-30 ,0,-1.6118972907026126
428,Altadena,2020-03-31 ,0,-1.4256385295549732
429,Altadena,2020-04-01 ,0,-0.4170354326528819
430,Altadena,2020-04-02 ,0,-0.08433805857178421
431,Altadena,2020-04-03 ,0,0.05094605064213332
432,Altadena,2020-04-04 ,1,0.4351400502284442
433,Altadena,2020-04-05 ,1,0.7474304027611001
434,Altadena,2020-04-06 ,3,2.026251352269066
435,Altadena,2020-04-07 ,3,2.6240755490532743
436,Altadena,2020-04-08 ,3,3.841847041665446
437,Altadena,2020-04-09 ,3,3.89781976930427
438,Altadena,2020-04-10 ,3,4.099222914348055
439,Altadena,2020-04-11 ,3,4.066159821271673
440,Altadena,2020-04-12 ,3,4.018581572714093
441,Altadena,2020-04-13 ,3,4.926879940015083
442,Altadena,2020-04-14 ,3,5.891479949808166
443,Altadena,2020-04-15 ,3,4.131842687404815
444,Altadena,2020-04-16 ,3,4.412771723710608
445,Altadena,2020-04-17 ,3,5.543287826008962
446,Altadena,2020-04-18 ,3,6.365153090129305
447,Altadena,2020-04-19 ,3,6.7155475133808284
448,Altadena,2020-04-20 ,3,8.21708672048896
449,Altadena,2020-04-21 ,3,7.938474388801839
450,Altadena,2020-04-22 ,3,8.260074461746573
451,Altadena,2020-04-23 ,3,9.12163116826895
452,Altadena,2020-04-24 ,3,8.696580223648372
453,Altadena,2020-04-25 ,3,9.066745289710491
454,Altadena,2020-04-26 ,3,9.167672097403644
455,Altadena,2020-04-27 ,3,10.291974569104381
456,Altadena,2020-04-28 ,3,10.67267206079399
457,Altadena,2020-04-29 ,3,11.235981648953697
458,Altadena,2020-04-30 ,3,10.980135945371076
459,Altadena,2020-05-01 ,3,10.76857934181335
460,Altadena,2020-05-02 ,3,11.680989144780195
461,Altadena,2020-05-03 ,3,11.398451285822546
462,Altadena,2020-05-04 ,3,11.50025043290915
463,Altadena,2020-05-05 ,3,11.719894051663543
464,Altadena,2020-05-06 ,3,12.602265348139497
465,Altadena,2020-05-07 ,3,13.750020878942859
466,Altadena,2020-05-08 ,3,14.98255778833763
467,Altadena,2020-05-09 ,3,15.640537651655489
468,Altadena,2020-05-10 ,3,16.75553040294415
469,Altadena,2020-05-11 ,3,18.040364774008612
470,Altadena,2020-05-12 ,3,21.8170652237582
471,Altadena,2020-05-13 ,3,22.867404755410906
472,Altadena,2020-05-14 ,3,23.020056998941982
473,Altadena,2020-05-15 ,3,22.780335273492415
474,Altadena,2020-05-16 ,3,22.75978524548603
475,Altadena,2020-05-19 ,3,23.99569710728825
476,Altadena,2020-05-20 ,3,24.758729514610913
477,Altadena,2020-05-21 ,3,24.480345993256503
478,Altadena,2020-05-22 ,3,24.390587989928683
479,Altadena,2020-05-23 ,3,25.292958739547945
480,Altadena,2020-05-24 ,3,25.735835439151096
481,Altadena,2020-05-25 ,3,26.554611763779874
482,Altadena,2020-05-26 ,3,26.9142587048603
483,Altadena,2020-05-27 ,3,27.678320758680147
484,Altadena,2020-05-28 ,3,27.335705886740715
485,Altadena,2020-05-29 ,3,27.889998917727127
486,Altadena,2020-05-30 ,3,28.78697832388194
487,Altadena,2020-05-31 ,3,29.018427125739514
488,Altadena,2020-06-01 ,3,30.333779074928977
489,Altadena,2020-06-02 ,3,31.011672587515378
490,Altadena,2020-06-03 ,3,30.971280413469422
491,Altadena,2020-06-04 ,3,30.96078373945642
492,Altadena,2020-06-05 ,3,30.712924946549908
493,Altadena,2020-06-06 ,3,31.4343639255799
494,Altadena,2020-06-07 ,3,32.73088192425829
495,Altadena,2020-06-08 ,3,33.15999425228444
496,Altadena,2020-06-09 ,3,33.009347674326015
497,Altadena,2020-06-10 ,3,33.570776727563775
498,Altadena,2020-06-11 ,3,33.75472235925419
499,Altadena,2020-06-12 ,3,34.67841537175272
500,Altadena,2020-06-13 ,3,34.808283111372056
501,Altadena,2020-06-14 ,3,35.13578577586838
502,Altadena,2020-06-15 ,3,35.46165101642126
503,Altadena,2020-06-16 ,3,36.16040917122152
504,Altadena,2020-06-17 ,3,36.458602662162455
505,Altadena,2020-06-18 ,3,37.192211490763384
506,Altadena,2020-06-19 ,3,40.906604026787285
507,Altadena,2020-06-20 ,3,40.43317399744465
508,Altadena,2020-06-21 ,3,40.307210334127156
509,Altadena,2020-06-22 ,3,41.25253664855099
510,Altadena,2020-06-23 ,3,42.93665935083763
